hw.ncpu: 1
hw.physmem: 2105200640
time,v_inactive_count,v_inactive_target,v_active_count,v_free_count,v_free_min,v_free_target,v_free_reserved,v_pdpages,v_pdwakeups,v_vnodepgsout,v_vnodepgsin,v_vnodeout,v_vnodein,v_swappgsout,v_swappgsin
15096.875, 313855, 16057, 13186, 59836, 3202, 10705, 701, 2013784, 146, 10581, 117014, 669, 16276, 6163, 89
15097.879, 313964, 16057, 11903, 61034, 3202, 10705, 701, 2013803, 146, 10581, 117017, 669, 16279, 6163, 89
15098.885, 314053, 16057, 12840, 59980, 3202, 10705, 701, 2013824, 146, 10581, 117027, 669, 16282, 6163, 89
15099.889, 314148, 16057, 13595, 59168, 3202, 10705, 701, 2013846, 146, 10581, 117033, 669, 16284, 6163, 89
15100.898, 314301, 16057, 11752, 60927, 3202, 10705, 701, 2013865, 146, 10581, 117138, 669, 16299, 6163, 89
15101.904, 314482, 16057, 13418, 58968, 3202, 10705, 701, 2013886, 146, 10581, 117245, 669, 16311, 6163, 89
15102.959, 314596, 16057, 11758, 60660, 3202, 10705, 701, 2013907, 146, 10581, 117247, 669, 16313, 6163, 89
15103.966, 314692, 16057, 13617, 58509, 3202, 10705, 701, 2013929, 146, 10581, 117323, 669, 16326, 6163, 89
15104.973, 314813, 16057, 12057, 59946, 3202, 10705, 701, 2013948, 146, 10581, 117365, 669, 16331, 6163, 89
15105.982, 314910, 16057, 13347, 58566, 3202, 10705, 701, 2013969, 146, 10581, 117375, 669, 16333, 6163, 89
15106.988, 315006, 16057, 15603, 56293, 3202, 10705, 701, 2013994, 146, 10581, 117375, 669, 16333, 6163, 89
15107.992, 314990, 16057, 15688, 56142, 3202, 10705, 701, 2014018, 146, 10581, 117385, 669, 16334, 6163, 89
15108.996, 315024, 16057, 13294, 58369, 3202, 10705, 701, 2014039, 146, 10581, 117401, 669, 16337, 6163, 89
15110.018, 315290, 16057, 11759, 59952, 3202, 10705, 701, 2014065, 146, 10581, 117426, 669, 16343, 6163, 89
15111.023, 315372, 16057, 12136, 59346, 3202, 10705, 701, 2014085, 146, 10581, 117449, 669, 16345, 6163, 89
15112.029, 315397, 16057, 12557, 58771, 3202, 10705, 701, 2014107, 146, 10581, 117458, 669, 16348, 6163, 89
15113.038, 315596, 16057, 13731, 57407, 3202, 10705, 701, 2014128, 146, 10581, 117595, 669, 16364, 6163, 89
15114.047, 315812, 16057, 13987, 56988, 3202, 10705, 701, 2014148, 146, 10581, 117776, 669, 16395, 6163, 89
15115.052, 315895, 16057, 14088, 56855, 3202, 10705, 701, 2014167, 146, 10581, 117776, 669, 16395, 6163, 89
15116.057, 315921, 16057, 15384, 55519, 3202, 10705, 701, 2014189, 146, 10581, 117776, 669, 16395, 6163, 89
15117.061, 315951, 16057, 15326, 55540, 3202, 10705, 701, 2014212, 146, 10581, 117782, 669, 16396, 6163, 89
15118.068, 315940, 16057, 13704, 57051, 3202, 10705, 701, 2014232, 146, 10581, 117791, 669, 16398, 6163, 89
15119.094, 316129, 16057, 11966, 58793, 3202, 10705, 701, 2014252, 146, 10581, 117794, 669, 16401, 6163, 89
15120.104, 316239, 16057, 13678, 56887, 3202, 10705, 701, 2014274, 146, 10581, 117796, 669, 16403, 6163, 89
15121.116, 316265, 16057, 11824, 58839, 3202, 10705, 701, 2014293, 146, 10581, 117799, 669, 16406, 6163, 89
15122.126, 316355, 16057, 12935, 57535, 3202, 10705, 701, 2014315, 146, 10581, 117799, 669, 16406, 6163, 89
15123.130, 316411, 16057, 11951, 58547, 3202, 10705, 701, 2014334, 146, 10581, 117799, 669, 16406, 6163, 89
15124.137, 316464, 16057, 13671, 56704, 3202, 10705, 701, 2014356, 146, 10581, 117811, 669, 16408, 6163, 89
15125.141, 316512, 16057, 13324, 57009, 3202, 10705, 701, 2014376, 146, 10581, 117811, 669, 16408, 6163, 89
15126.147, 316553, 16057, 13194, 57087, 3202, 10705, 701, 2014396, 146, 10581, 117811, 669, 16408, 6163, 89
15127.154, 316589, 16057, 13715, 56357, 3202, 10705, 701, 2014418, 146, 10581, 117817, 669, 16410, 6163, 89
15128.217, 316818, 16057, 11864, 58205, 3202, 10705, 701, 2014438, 146, 10581, 117836, 669, 16416, 6163, 89
15129.227, 316962, 16057, 13513, 56361, 3202, 10705, 701, 2014460, 146, 10581, 117863, 669, 16421, 6163, 89
15130.233, 317016, 16057, 13863, 55931, 3202, 10705, 701, 2014482, 146, 10581, 117884, 669, 16422, 6163, 89
15131.277, 317084, 16057, 11870, 58002, 3202, 10705, 701, 2014505, 146, 10581, 117897, 669, 16424, 6163, 89
15132.283, 317158, 16057, 14091, 55623, 3202, 10705, 701, 2014527, 146, 10581, 117919, 669, 16426, 6163, 89
15133.288, 317180, 16057, 14725, 54948, 3202, 10705, 701, 2014550, 146, 10581, 117941, 669, 16427, 6163, 89
15134.292, 317204, 16057, 14010, 55610, 3202, 10705, 701, 2014572, 146, 10581, 117959, 669, 16428, 6163, 89
15135.296, 317299, 16057, 14425, 55119, 3202, 10705, 701, 2014594, 146, 10581, 117992, 669, 16431, 6163, 89
15136.339, 317357, 16057, 11876, 57776, 3202, 10705, 701, 2014619, 146, 10581, 117992, 669, 16431, 6163, 89
15137.349, 317385, 16057, 11873, 57750, 3202, 10705, 701, 2014639, 146, 10581, 117992, 669, 16431, 6163, 89
15138.354, 317417, 16057, 12016, 57452, 3202, 10705, 701, 2014658, 146, 10581, 117992, 669, 16431, 6163, 89
15139.360, 317449, 16057, 12167, 57265, 3202, 10705, 701, 2014677, 146, 10581, 117992, 669, 16431, 6163, 89
15140.366, 318213, 16057, 12406, 56335, 3202, 10705, 701, 2014696, 146, 10581, 117997, 669, 16436, 6163, 89
15141.372, 318291, 16057, 12457, 56200, 3202, 10705, 701, 2014716, 146, 10581, 118011, 669, 16450, 6163, 89
15142.377, 318383, 16057, 12431, 56137, 3202, 10705, 701, 2014736, 146, 10581, 118024, 669, 16463, 6163, 89
15143.383, 318460, 16057, 12449, 56033, 3202, 10705, 701, 2014756, 146, 10581, 118042, 669, 16481, 6163, 89
15144.393, 318515, 16057, 12848, 55499, 3202, 10705, 701, 2014775, 146, 10581, 118056, 669, 16485, 6163, 89
15145.438, 318612, 16057, 11802, 56592, 3202, 10705, 701, 2014794, 146, 10581, 118072, 669, 16487, 6163, 89
15146.445, 318678, 16057, 12472, 55721, 3202, 10705, 701, 2014813, 146, 10581, 118080, 669, 16491, 6163, 89
15147.449, 318763, 16057, 14188, 53879, 3202, 10705, 701, 2014834, 146, 10581, 118082, 669, 16493, 6163, 89
15148.489, 318763, 16057, 11801, 56369, 3202, 10705, 701, 2014856, 146, 10581, 118082, 669, 16493, 6163, 89
15149.555, 318925, 16057, 11797, 56252, 3202, 10705, 701, 2014875, 146, 10581, 118083, 669, 16494, 6163, 89
15150.562, 318984, 16057, 15289, 52547, 3202, 10705, 701, 2014894, 146, 10581, 118092, 669, 16496, 6163, 89
15151.566, 319034, 16057, 13364, 54439, 3202, 10705, 701, 2014918, 146, 10581, 118092, 669, 16496, 6163, 89
15152.570, 319131, 16057, 11902, 55909, 3202, 10705, 701, 2014937, 146, 10581, 118093, 669, 16497, 6163, 89
15153.577, 319207, 16057, 13461, 54173, 3202, 10705, 701, 2014959, 146, 10581, 118100, 669, 16500, 6163, 89
15154.581, 319292, 16057, 13464, 54125, 3202, 10705, 701, 2014978, 146, 10581, 118102, 669, 16502, 6163, 89
15155.585, 319435, 16057, 13530, 53873, 3202, 10705, 701, 2014997, 146, 10581, 118133, 669, 16507, 6163, 89
15156.589, 319630, 16057, 12596, 54617, 3202, 10705, 701, 2015017, 146, 10581, 118134, 669, 16508, 6163, 89
15157.594, 319670, 16057, 13143, 54029, 3202, 10705, 701, 2015037, 146, 10581, 118134, 669, 16508, 6163, 89
15158.598, 319782, 16057, 13521, 53523, 3202, 10705, 701, 2015056, 146, 10581, 118164, 669, 16513, 6163, 89
15159.604, 319841, 16057, 13663, 53334, 3202, 10705, 701, 2015081, 146, 10581, 118164, 669, 16513, 6163, 89
15160.609, 319888, 16057, 14283, 52658, 3202, 10705, 701, 2015103, 146, 10581, 118193, 669, 16517, 6163, 89
15161.614, 319940, 16057, 13919, 52976, 3202, 10705, 701, 2015123, 146, 10581, 118199, 669, 16518, 6163, 89
15162.618, 320159, 16057, 12876, 53807, 3202, 10705, 701, 2015146, 146, 10581, 118206, 669, 16521, 6163, 89
15163.622, 320233, 16057, 12915, 53689, 3202, 10705, 701, 2015167, 146, 10581, 118208, 669, 16523, 6163, 89
15164.626, 320285, 16057, 12074, 54477, 3202, 10705, 701, 2015188, 146, 10581, 118215, 669, 16525, 6163, 89
15165.666, 320343, 16057, 11811, 54816, 3202, 10705, 701, 2015207, 146, 10581, 118215, 669, 16525, 6163, 89
15166.671, 320494, 16057, 12145, 54205, 3202, 10705, 701, 2015228, 146, 10581, 118260, 669, 16532, 6163, 89
15167.682, 320745, 16057, 11820, 54402, 3202, 10705, 701, 2015247, 146, 10581, 118274, 669, 16535, 6163, 89
15168.689, 320796, 16057, 13817, 52224, 3202, 10705, 701, 2015266, 146, 10581, 118288, 669, 16537, 6163, 89
15169.693, 321754, 16057, 12722, 52417, 3202, 10705, 701, 2015286, 146, 10581, 118290, 669, 16539, 6163, 89
15170.697, 321802, 16057, 12394, 52645, 3202, 10705, 701, 2015307, 146, 10581, 118291, 669, 16540, 6163, 89
15171.703, 321878, 16057, 11662, 53391, 3202, 10705, 701, 2015326, 146, 10581, 118293, 669, 16542, 6163, 89
15172.710, 321970, 16057, 13978, 50883, 3202, 10705, 701, 2015348, 146, 10581, 118300, 669, 16543, 6163, 89
15173.714, 322035, 16057, 13130, 51663, 3202, 10705, 701, 2015370, 146, 10581, 118311, 669, 16544, 6163, 89
15174.719, 322068, 16057, 12278, 52477, 3202, 10705, 701, 2015393, 146, 10581, 118322, 669, 16545, 6163, 89
15175.724, 322109, 16057, 14371, 50351, 3202, 10705, 701, 2015415, 146, 10581, 118330, 669, 16546, 6163, 89
15176.728, 322352, 16057, 12679, 51811, 3202, 10705, 701, 2015434, 146, 10581, 118343, 669, 16550, 6163, 89
15177.732, 322400, 16057, 12513, 51932, 3202, 10705, 701, 2015454, 146, 10581, 118348, 669, 16551, 6163, 89
15178.737, 322595, 16057, 12379, 51889, 3202, 10705, 701, 2015474, 146, 10581, 118350, 669, 16553, 6163, 89
15179.742, 322714, 16057, 13423, 50703, 3202, 10705, 701, 2015493, 146, 10581, 118368, 669, 16555, 6163, 89
15180.747, 322750, 16057, 13735, 50347, 3202, 10705, 701, 2015512, 146, 10581, 118382, 669, 16556, 6163, 89
15181.752, 322752, 16057, 14526, 49547, 3202, 10705, 701, 2015535, 146, 10581, 118382, 669, 16556, 6163, 89
15182.757, 322821, 16057, 13423, 50593, 3202, 10705, 701, 2015560, 146, 10581, 118395, 669, 16557, 6163, 89
15183.762, 322880, 16057, 11802, 52283, 3202, 10705, 701, 2015582, 146, 10581, 118415, 669, 16560, 6163, 89
15184.769, 322922, 16057, 12949, 50965, 3202, 10705, 701, 2015605, 146, 10581, 118415, 669, 16560, 6163, 89
15185.773, 323362, 16057, 14756, 48703, 3202, 10705, 701, 2015629, 146, 10581, 118415, 669, 16560, 6163, 89
15186.777, 322991, 16057, 11906, 52007, 3202, 10705, 701, 2015648, 146, 10581, 118420, 669, 16561, 6163, 89
15187.783, 323084, 16057, 13244, 50514, 3202, 10705, 701, 2015668, 146, 10581, 118426, 669, 16562, 6163, 89
15188.787, 323734, 16057, 12262, 50841, 3202, 10705, 701, 2015688, 146, 10581, 118727, 669, 16615, 6163, 89
15189.793, 323788, 16057, 14356, 48688, 3202, 10705, 701, 2015711, 146, 10581, 118741, 669, 16617, 6163, 89
15190.797, 323946, 16057, 15350, 47528, 3202, 10705, 701, 2015731, 146, 10581, 118787, 669, 16620, 6163, 89
15191.802, 323946, 16057, 15921, 46953, 3202, 10705, 701, 2015757, 146, 10581, 118787, 669, 16620, 6163, 89
15192.807, 324701, 16057, 16301, 45808, 3202, 10705, 701, 2015784, 146, 10581, 118787, 669, 16620, 6163, 89
15193.812, 325316, 16057, 17550, 43930, 3202, 10705, 701, 2015811, 146, 10581, 118787, 669, 16620, 6163, 89
15194.817, 324199, 16057, 13447, 49192, 3202, 10705, 701, 2015830, 146, 10581, 118796, 669, 16622, 6163, 89
15195.861, 324250, 16057, 11826, 50895, 3202, 10705, 701, 2015851, 146, 10581, 118801, 669, 16623, 6163, 89
15196.867, 324295, 16057, 13145, 49400, 3202, 10705, 701, 2015872, 146, 10581, 118808, 669, 16624, 6163, 89
15197.872, 324462, 16057, 12999, 49377, 3202, 10705, 701, 2015893, 146, 10581, 118821, 669, 16626, 6163, 89
15198.876, 324548, 16057, 12515, 49763, 3202, 10705, 701, 2015916, 146, 10581, 118828, 669, 16628, 6163, 89
15199.880, 324620, 16057, 13356, 48861, 3202, 10705, 701, 2015939, 146, 10581, 118829, 669, 16629, 6163, 89
15200.885, 324759, 16057, 13951, 48092, 3202, 10705, 701, 2015959, 146, 10581, 118832, 669, 16632, 6163, 89
15201.889, 324783, 16057, 13253, 48770, 3202, 10705, 701, 2015981, 146, 10581, 118834, 669, 16633, 6163, 89
15202.896, 324785, 16057, 12818, 49193, 3202, 10705, 701, 2016004, 146, 10581, 118834, 669, 16633, 6163, 89
15203.901, 324858, 16057, 13781, 48164, 3202, 10705, 701, 2016024, 146, 10581, 118857, 669, 16636, 6163, 89
15204.905, 324913, 16057, 14201, 47688, 3202, 10705, 701, 2016044, 146, 10581, 118880, 669, 16638, 6163, 89
15205.909, 324918, 16057, 15402, 46473, 3202, 10705, 701, 2016068, 146, 10581, 118880, 669, 16638, 6163, 89
15206.913, 324988, 16057, 13020, 48787, 3202, 10705, 701, 2016089, 146, 10581, 118887, 669, 16639, 6163, 89
15207.917, 325247, 16057, 13292, 48268, 3202, 10705, 701, 2016109, 146, 10581, 118895, 669, 16641, 6163, 89
15208.921, 325278, 16057, 13680, 47848, 3202, 10705, 701, 2016129, 146, 10581, 118903, 669, 16642, 6163, 89
15209.925, 325304, 16057, 12905, 48595, 3202, 10705, 701, 2016149, 146, 10581, 118903, 669, 16642, 6163, 89
15210.929, 325398, 16057, 14514, 46890, 3202, 10705, 701, 2016171, 146, 10581, 118909, 669, 16644, 6163, 89
15211.933, 325573, 16057, 12498, 48748, 3202, 10705, 701, 2016191, 146, 10581, 118980, 669, 16659, 6163, 89
15212.939, 325565, 16057, 13025, 48247, 3202, 10705, 701, 2016210, 146, 10581, 118982, 669, 16661, 6163, 89
15213.943, 325599, 16057, 13844, 47394, 3202, 10705, 701, 2016231, 146, 10581, 118982, 669, 16661, 6163, 89
15214.967, 325626, 16057, 12890, 48315, 3202, 10705, 701, 2016251, 146, 10581, 118982, 669, 16661, 6163, 89
15215.972, 325657, 16057, 13838, 47342, 3202, 10705, 701, 2016273, 146, 10581, 118992, 669, 16663, 6163, 89
15216.976, 325714, 16057, 13309, 47826, 3202, 10705, 701, 2016298, 146, 10581, 119008, 669, 16664, 6163, 89
15217.980, 325714, 16057, 14286, 46841, 3202, 10705, 701, 2016321, 146, 10581, 119008, 669, 16664, 6163, 89
15219.043, 325773, 16057, 11831, 49377, 3202, 10705, 701, 2016341, 146, 10581, 119008, 669, 16664, 6163, 89
15220.061, 325962, 16057, 12858, 48000, 3202, 10705, 701, 2016361, 146, 10581, 119016, 669, 16667, 6163, 89
15221.066, 326024, 16057, 12604, 48197, 3202, 10705, 701, 2016383, 146, 10581, 119016, 669, 16667, 6163, 89
15222.075, 326055, 16057, 13058, 47732, 3202, 10705, 701, 2016404, 146, 10581, 119020, 669, 16668, 6163, 89
15223.081, 326054, 16057, 13356, 47415, 3202, 10705, 701, 2016426, 146, 10581, 119020, 669, 16668, 6163, 89
15224.086, 326098, 16057, 14010, 46723, 3202, 10705, 701, 2016447, 146, 10581, 119028, 669, 16669, 6163, 89
15225.130, 326123, 16057, 13475, 47222, 3202, 10705, 701, 2016469, 146, 10581, 119032, 669, 16670, 6163, 89
15226.135, 326178, 16057, 13315, 47336, 3202, 10705, 701, 2016491, 146, 10581, 119035, 669, 16671, 6163, 89
15227.140, 326228, 16057, 14503, 46102, 3202, 10705, 701, 2016511, 146, 10581, 119045, 669, 16673, 6163, 89
15228.198, 326272, 16057, 13446, 47102, 3202, 10705, 701, 2016531, 146, 10581, 119049, 669, 16674, 6163, 89
15229.203, 326341, 16057, 13771, 46716, 3202, 10705, 701, 2016553, 146, 10581, 119063, 669, 16675, 6163, 89
15230.208, 326759, 16057, 15350, 44712, 3202, 10705, 701, 2016577, 146, 10581, 119063, 669, 16675, 6163, 89
15231.212, 326390, 16057, 13918, 46527, 3202, 10705, 701, 2016596, 146, 10581, 119067, 669, 16676, 6163, 89
15232.217, 326447, 16057, 13600, 46777, 3202, 10705, 701, 2016617, 146, 10581, 119072, 669, 16677, 6163, 89
15233.222, 326510, 16057, 12867, 47465, 3202, 10705, 701, 2016637, 146, 10581, 119072, 669, 16677, 6163, 89
15234.227, 326563, 16057, 13388, 46881, 3202, 10705, 701, 2016657, 146, 10581, 119072, 669, 16677, 6163, 89
15235.253, 326630, 16057, 11942, 48398, 3202, 10705, 701, 2016677, 146, 10581, 119072, 669, 16677, 6163, 89
15236.314, 326675, 16057, 12784, 47370, 3202, 10705, 701, 2016699, 146, 10581, 119072, 669, 16677, 6163, 89
15237.318, 326734, 16057, 12729, 47380, 3202, 10705, 701, 2016719, 146, 10581, 119072, 669, 16677, 6163, 89
15238.322, 326755, 16057, 14504, 45568, 3202, 10705, 701, 2016741, 146, 10581, 119079, 669, 16678, 6163, 89
15239.327, 326783, 16057, 12581, 47451, 3202, 10705, 701, 2016763, 146, 10581, 119085, 669, 16679, 6163, 89
15240.377, 326844, 16057, 13501, 46469, 3202, 10705, 701, 2016783, 146, 10581, 119085, 669, 16679, 6163, 89
15241.382, 326898, 16057, 12863, 47055, 3202, 10705, 701, 2016804, 146, 10581, 119085, 669, 16679, 6163, 89
15242.387, 326950, 16057, 12351, 47512, 3202, 10705, 701, 2016825, 146, 10581, 119085, 669, 16679, 6163, 89
15243.392, 327013, 16057, 12517, 47288, 3202, 10705, 701, 2016847, 146, 10581, 119085, 669, 16679, 6163, 89
15244.407, 327082, 16057, 11934, 47943, 3202, 10705, 701, 2016866, 146, 10581, 119085, 669, 16679, 6163, 89
15245.414, 327129, 16057, 13027, 46665, 3202, 10705, 701, 2016888, 146, 10581, 119085, 669, 16679, 6163, 89
15246.419, 327170, 16057, 15375, 44274, 3202, 10705, 701, 2016911, 146, 10581, 119103, 669, 16681, 6163, 89
15247.423, 327169, 16057, 13413, 46217, 3202, 10705, 701, 2016935, 146, 10581, 119103, 669, 16681, 6163, 89
15248.427, 327232, 16057, 12482, 47099, 3202, 10705, 701, 2016957, 146, 10581, 119103, 669, 16681, 6163, 89
15249.432, 327287, 16057, 12761, 46771, 3202, 10705, 701, 2016977, 146, 10581, 119109, 669, 16682, 6163, 89
15250.437, 327334, 16057, 14030, 45456, 3202, 10705, 701, 2016997, 146, 10581, 119118, 669, 16684, 6163, 89
15251.442, 327377, 16057, 14020, 45433, 3202, 10705, 701, 2017017, 146, 10581, 119124, 669, 16685, 6163, 89
15252.446, 327404, 16057, 13558, 45857, 3202, 10705, 701, 2017041, 146, 10581, 119135, 669, 16687, 6163, 89
15253.450, 327418, 16057, 12621, 46773, 3202, 10705, 701, 2017064, 146, 10581, 119135, 669, 16687, 6163, 89
15254.455, 327460, 16057, 14543, 44829, 3202, 10705, 701, 2017086, 146, 10581, 119140, 669, 16688, 6163, 89
15255.493, 328601, 16057, 12327, 45794, 3202, 10705, 701, 2017106, 146, 10581, 119145, 669, 16690, 6163, 89
15256.520, 328821, 16057, 12244, 45836, 3202, 10705, 701, 2017126, 146, 10581, 119145, 669, 16690, 6163, 89
15257.525, 328888, 16057, 12587, 45318, 3202, 10705, 701, 2017146, 146, 10581, 119147, 669, 16692, 6163, 89
15258.549, 328986, 16057, 11852, 46042, 3202, 10705, 701, 2017165, 146, 10581, 119149, 669, 16694, 6163, 89
15259.554, 329244, 16057, 14941, 42595, 3202, 10705, 701, 2017185, 146, 10581, 119417, 669, 16723, 6163, 89
15260.561, 329334, 16057, 11656, 45732, 3202, 10705, 701, 2017212, 146, 10581, 119577, 669, 16746, 6163, 89
15261.566, 329712, 16057, 12979, 44092, 3202, 10705, 701, 2017232, 146, 10581, 119632, 669, 16759, 6163, 89
15262.573, 329784, 16057, 13906, 43100, 3202, 10705, 701, 2017252, 146, 10581, 119676, 669, 16767, 6163, 89
15263.580, 329843, 16057, 14074, 42882, 3202, 10705, 701, 2017275, 146, 10581, 119705, 669, 16769, 6163, 89
15264.586, 329851, 16057, 13233, 43717, 3202, 10705, 701, 2017298, 146, 10581, 119705, 669, 16769, 6163, 89
15265.620, 329876, 16057, 12167, 44893, 3202, 10705, 701, 2017320, 146, 10581, 119716, 669, 16770, 6163, 89
15266.629, 329904, 16057, 12172, 44857, 3202, 10705, 701, 2017341, 146, 10581, 119726, 669, 16773, 6163, 89
15267.650, 329945, 16057, 12175, 44803, 3202, 10705, 701, 2017361, 146, 10581, 119731, 669, 16774, 6163, 89
15268.661, 329985, 16057, 13650, 43161, 3202, 10705, 701, 2017381, 146, 10581, 119731, 669, 16774, 6163, 89
15269.666, 330008, 16057, 13747, 43037, 3202, 10705, 701, 2017402, 146, 10581, 119731, 669, 16774, 6163, 89
15270.676, 330039, 16057, 12546, 44219, 3202, 10705, 701, 2017423, 146, 10581, 119731, 669, 16774, 6163, 89
15271.682, 330071, 16057, 12289, 44512, 3202, 10705, 701, 2017444, 146, 10581, 119731, 669, 16774, 6163, 89
15272.692, 330102, 16057, 12293, 44475, 3202, 10705, 701, 2017464, 146, 10581, 119742, 669, 16776, 6163, 89
15273.702, 330138, 16057, 12243, 44492, 3202, 10705, 701, 2017484, 146, 10581, 119749, 669, 16777, 6163, 89
15274.716, 330197, 16057, 12187, 44562, 3202, 10705, 701, 2017504, 146, 10581, 119763, 669, 16780, 6163, 89
15275.723, 330239, 16057, 13616, 42950, 3202, 10705, 701, 2017524, 146, 10581, 119781, 669, 16784, 6163, 89
15276.756, 330266, 16057, 12186, 44485, 3202, 10705, 701, 2017544, 146, 10581, 119781, 669, 16784, 6163, 89
15277.809, 330298, 16057, 12186, 44451, 3202, 10705, 701, 2017565, 146, 10581, 119781, 669, 16784, 6163, 89
15278.819, 330336, 16057, 12262, 44145, 3202, 10705, 701, 2017586, 146, 10581, 119788, 669, 16786, 6163, 89
15279.823, 330500, 16057, 12603, 43697, 3202, 10705, 701, 2017608, 146, 10581, 119810, 669, 16788, 6163, 89
15280.836, 330535, 16057, 12123, 44270, 3202, 10705, 701, 2017628, 146, 10581, 119810, 669, 16788, 6163, 89
15281.842, 330577, 16057, 13672, 42543, 3202, 10705, 701, 2017648, 146, 10581, 119825, 669, 16791, 6163, 89
15282.898, 330630, 16057, 12126, 44179, 3202, 10705, 701, 2017669, 146, 10581, 119836, 669, 16793, 6163, 89
15283.905, 330671, 16057, 14106, 42030, 3202, 10705, 701, 2017691, 146, 10581, 119859, 669, 16796, 6163, 89
15284.909, 330697, 16057, 13493, 42608, 3202, 10705, 701, 2017711, 146, 10581, 119859, 669, 16796, 6163, 89
15285.913, 330727, 16057, 13790, 42285, 3202, 10705, 701, 2017733, 146, 10581, 119867, 669, 16797, 6163, 89
15286.988, 330767, 16057, 12138, 44027, 3202, 10705, 701, 2017755, 146, 10581, 119896, 669, 16801, 6163, 89
15288.024, 330773, 16057, 13151, 42846, 3202, 10705, 701, 2017777, 146, 10581, 119916, 669, 16804, 6163, 89
15289.062, 330836, 16057, 12122, 43909, 3202, 10705, 701, 2017799, 146, 10581, 119937, 669, 16809, 6163, 89
15290.069, 330934, 16057, 12782, 43075, 3202, 10705, 701, 2017819, 146, 10581, 119948, 669, 16811, 6163, 89
15291.074, 330971, 16057, 12499, 43333, 3202, 10705, 701, 2017839, 146, 10581, 119958, 669, 16813, 6163, 89
15292.080, 331010, 16057, 12498, 43287, 3202, 10705, 701, 2017859, 146, 10581, 119980, 669, 16815, 6163, 89
15293.086, 331053, 16057, 13188, 42552, 3202, 10705, 701, 2017879, 146, 10581, 119988, 669, 16816, 6163, 89
15294.164, 331076, 16057, 12131, 43714, 3202, 10705, 701, 2017902, 146, 10581, 119995, 669, 16817, 6163, 89
15295.173, 331122, 16057, 17112, 38533, 3202, 10705, 701, 2017923, 146, 10581, 120020, 669, 16821, 6163, 89
15296.178, 331458, 16057, 14594, 40630, 3202, 10705, 701, 2017943, 146, 10581, 120384, 669, 16853, 6163, 89
15297.183, 331591, 16057, 14363, 40831, 3202, 10705, 701, 2017967, 146, 10581, 120400, 669, 16856, 6163, 89
15298.187, 331618, 16057, 12619, 42553, 3202, 10705, 701, 2017988, 146, 10581, 120400, 669, 16856, 6163, 89
15299.192, 331675, 16057, 14638, 40474, 3202, 10705, 701, 2018011, 146, 10581, 120429, 669, 16860, 6163, 89
15300.196, 331729, 16057, 15005, 40048, 3202, 10705, 701, 2018035, 146, 10581, 120467, 669, 16864, 6163, 89
15301.202, 332209, 16057, 16001, 38576, 3202, 10705, 701, 2018060, 146, 10581, 120467, 669, 16864, 6163, 89
15302.206, 331778, 16057, 14465, 40551, 3202, 10705, 701, 2018080, 146, 10581, 120484, 669, 16867, 6163, 89
15303.211, 331834, 16057, 13952, 40999, 3202, 10705, 701, 2018100, 146, 10581, 120536, 669, 16870, 6163, 89
15304.248, 331865, 16057, 12211, 42858, 3202, 10705, 701, 2018124, 146, 10581, 120545, 669, 16872, 6163, 89
15305.254, 331903, 16057, 14642, 40239, 3202, 10705, 701, 2018146, 146, 10581, 120572, 669, 16876, 6163, 89
15306.263, 331938, 16057, 12208, 42791, 3202, 10705, 701, 2018170, 146, 10581, 120582, 669, 16877, 6163, 89
15307.311, 331969, 16057, 13063, 41768, 3202, 10705, 701, 2018192, 146, 10581, 120598, 669, 16880, 6163, 89
15308.315, 332117, 16057, 14442, 40221, 3202, 10705, 701, 2018214, 146, 10581, 120738, 669, 16888, 6163, 89
15309.320, 332133, 16057, 17399, 37241, 3202, 10705, 701, 2018238, 146, 10581, 120738, 669, 16888, 6163, 89
15310.325, 332668, 16057, 17162, 36940, 3202, 10705, 701, 2018266, 146, 10581, 120738, 669, 16888, 6163, 89
15311.329, 332893, 16057, 17787, 36083, 3202, 10705, 701, 2018294, 146, 10581, 120738, 669, 16888, 6163, 89
15312.334, 332204, 16057, 14270, 40318, 3202, 10705, 701, 2018315, 146, 10581, 120773, 669, 16891, 6163, 89
15313.338, 332238, 16057, 15382, 39157, 3202, 10705, 701, 2018339, 146, 10581, 120802, 669, 16893, 6163, 89
15314.342, 332268, 16057, 12664, 41876, 3202, 10705, 701, 2018364, 146, 10581, 120817, 669, 16894, 6163, 89
15315.365, 332284, 16057, 12229, 42418, 3202, 10705, 701, 2018386, 146, 10581, 120828, 669, 16895, 6163, 89
15316.375, 332317, 16057, 12232, 42388, 3202, 10705, 701, 2018407, 146, 10581, 120840, 669, 16897, 6163, 89
15317.382, 332342, 16057, 13031, 41430, 3202, 10705, 701, 2018428, 146, 10581, 120852, 669, 16899, 6163, 89
15318.468, 332364, 16057, 12238, 42357, 3202, 10705, 701, 2018470, 146, 10581, 120860, 669, 16900, 6163, 89
15319.537, 332607, 16057, 12189, 42163, 3202, 10705, 701, 2018491, 146, 10581, 120861, 669, 16901, 6163, 89
15320.543, 332643, 16057, 13888, 40284, 3202, 10705, 701, 2018513, 146, 10581, 120885, 669, 16904, 6163, 89
15321.564, 332671, 16057, 12189, 42100, 3202, 10705, 701, 2018533, 146, 10581, 120885, 669, 16904, 6163, 89
